GO_acc	term_type	Term	queryitem	querytotal	bgitem	bgtotal	pvalue	FDR	entries
GO:0042542	P	response to hydrogen peroxide	7	665	53	37767	7.8e-05	0.0036	// A0A0D3D1B2 // A0A0D3D1K8 // A0A0D3CYP7 // A0A0D3D187 // A0A0D3CXS5 // A0A0D3CZ32 // A0A0D3CYE8 
GO:0010604	P	positive regulation of macromolecule metabolic process	8	665	76	37767	0.00011	0.0047	// A0A0D3EID7 // A0A0D3CY01 // A0A0D3D1M2 // A0A0D3EIG4 // A0A0D3CXX5 // A0A0D3EIB3 // A0A0D3CZ64 // A0A0D3CY86 
GO:0006996	P	organelle organization	26	665	640	37767	0.00012	0.0053	// A0A0D3CWI9 // A0A0D3CWE6 // A0A0D3EID1 // A0A0D3D1M2 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3CY86 // A0A0D3D1T5 // A0A0D3EI72 // A0A0D3CYG7 // A0A0D3CYA8 // A0A0D3CYV4 // A0A0D3CXX8 // A0A0D3CVS2 // A0A0D3CVJ2 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CVS8 // A0A0D3D1U7 // A0A0D3EI65 // A0A0D3CVL3 // A0A0D3CY75 // A0A0D3D1D8 // A0A0D3CYH7 // A0A0D3D1D7 // A0A0D3CZ64 
GO:0044265	P	cellular macromolecule catabolic process	21	665	465	37767	0.00014	0.0059	// A0A0D3CYR2 // A0A0D3CWE6 // A0A0D3CVS3 // A0A0D3CZ14 // A0A0D3D1B1 // A0A0D3CZC3 // A0A0D3CZC2 // A0A0D3CVJ2 // A0A0D3EIG5 // A0A0D3CYS0 // A0A0D3CYP4 // A0A0D3CVS9 // A0A0D3CY06 // A0A0D3CVH6 // A0A0D3CVT0 // A0A0D3D1S2 // A0A0D3CYF1 // A0A0D3CWE3 // A0A0D3CY86 // A0A0D3CX26 // A0A0D3CVS8 
GO:0051716	P	cellular response to stimulus	31	665	840	37767	0.00015	0.0063	// A0A0D3D1M2 // A0A0D3CYS6 // A0A0D3CWI3 // A0A0D3D184 // A0A0D3CZ32 // A0A0D3CY88 // A0A0D3CWM0 // A0A0D3CZ13 // A0A0D3D1C3 // A0A0D3D1E4 // A0A0D3CYG6 // A0A0D3CYC9 // A0A0D3CZ91 // A0A0D3CYR3 // A0A0D3CVS3 // A0A0D3CVS2 // A0A0D3EIG9 // A0A0D3EIG5 // A0A0D3CYP7 // A0A0D3CVH6 // A0A0D3CYJ9 // A0A0D3CWJ3 // A0A0D3EI65 // A0A0D3CY75 // A0A0D3CWY7 // A0A0D3D1B2 // A0A0D3D1B3 // A0A0D3CY35 // A0A0D3D1F7 // A0A0D3D1D3 // A0A0D3CXS5 
GO:0044249	P	cellular biosynthetic process	120	665	4925	37767	0.00017	0.007	// A0A0D3BA47 // A0A0D3CYS6 // A0A0D3CXY3 // A0A0D3CXY2 // A0A0D3CWP9 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3EIB8 // A0A0D3CWW8 // A0A0D3D1V4 // A0A0D3CYK5 // A0A0D3CXP3 // A0A0D3CYC9 // A0A0D3CX44 // A0A0D3CYR0 // A0A0D3EIA7 // A0A0D3D1S3 // A0A0D3D141 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3D1F1 // A0A0D3D1F7 // A0A0D3D1F5 // A0A0D3CYB1 // A0A0D3CXQ0 // A0A0D3CYU7 // A0A0D3CWE6 // A0A0D3CYU3 // A0A0D3D1T5 // A0A0D3D1T6 // A0A0D3CX87 // A0A0D3CY63 // A0A0D3CZ52 // A0A0D3CYZ8 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3CYZ7 // A0A0D3D1G4 // A0A0D3CYE6 // A0A0D3CYE3 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CVH6 // A0A0D3CWL1 // A0A0D3CZ64 // A0A0D3D1L8 // A0A0D3CZ60 // A0A0D3D1U7 // A0A0D3CVH2 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3D1R6 // A0A0D3CWK5 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3CWK8 // A0A0D3D1E5 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3CYG6 // A0A0D3CWX9 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3D164 // A0A0D3EIE6 // A0A0D3D1J6 // A0A0D3D1J7 // A0A0D3CVJ2 // A0A0D3CVJ4 // A0A0D3D1S5 // A0A0D3CYN5 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3CZA9 // A0A0D3CZ02 // A0A0D3CX45 // A0A0D3D1B1 // A0A0D3CY35 // A0A0D3CWC9 // A0A0D3D1Z7 // A0A0D3CYW2 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3CWR7 // A0A0D3EID9 // A0A0D3CZB0 // A0A0D3CZB1 // A0A0D3CZB2 // A0A0D3EI72 // A0A0D3CY65 // A0A0D3CY23 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3D1C0 // A0A0D3CY24 // A0A0D3CXZ2 // A0A0D3CZB9 // A0A0D3D1R8 // A0A0D3D148 // A0A0D3CXR9 // A0A0D3CZ93 // A0A0D3CZ94 // A0A0D3CXR1 // A0A0D3CVS7 // A0A0D3CXX9 // A0A0D3D1Q9 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3EIC1 // A0A0D3CX26 // A0A0D3CVL4 // A0A0D3CY51 // A0A0D3CXK9 // A0A0D3D151 // A0A0D3CYN3 
GO:0043414	P	macromolecule methylation	8	665	83	37767	0.00019	0.0073	// A0A0D3D1M2 // A0A0D3EIG1 // A0A0D3CZ98 // A0A0D3EIB3 // A0A0D3D1U7 // A0A0D3CY86 // A0A0D3CY75 // A0A0D3CZ96 
GO:0070727	P	cellular macromolecule localization	17	665	341	37767	0.0002	0.0076	// A0A0D3D1R6 // A0A0D3EID5 // A0A0D3CY19 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3CYC9 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0034504	P	protein localization in nucleus	6	665	45	37767	0.00024	0.0092	// A0A0D3EID5 // A0A0D3D1K6 // A0A0D3D1R6 // A0A0D3EI79 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0051641	P	cellular localization	23	665	569	37767	0.00032	0.011	// A0A0D3EID5 // A0A0D3EID1 // A0A0D3CXY6 // A0A0D3D1K6 // A0A0D3D1R6 // A0A0D3EI79 // A0A0D3D1T0 // A0A0D3CYA8 // A0A0D3CYC9 // A0A0D3EIE1 // A0A0D3CWF3 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3CVH6 // A0A0D3D1U7 // A0A0D3EI65 // A0A0D3CVL4 // A0A0D3CY19 // A0A0D3CX40 // A0A0D3CYH7 // A0A0D3D1D7 // A0A0D3D1D3 // A0A0D3CZ64 
GO:0032259	P	methylation	8	665	90	37767	0.00031	0.011	// A0A0D3D1M2 // A0A0D3EIG1 // A0A0D3CZ98 // A0A0D3EIB3 // A0A0D3D1U7 // A0A0D3CY86 // A0A0D3CY75 // A0A0D3CZ96 
GO:0034613	P	cellular protein localization	16	665	322	37767	0.00031	0.011	// A0A0D3D1R6 // A0A0D3EID5 // A0A0D3CY19 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0009653	P	anatomical structure morphogenesis	24	665	637	37767	0.00062	0.022	// A0A0D3EID7 // A0A0D3EIF8 // A0A0D3D1M1 // A0A0D3CVI4 // A0A0D3CVI1 // A0A0D3CY86 // A0A0D3D1T5 // A0A0D3CWM0 // A0A0D3EIH2 // A0A0D3CZ13 // A0A0D3CY01 // A0A0D3CY63 // A0A0D3CYZ7 // A0A0D3CWY7 // A0A0D3CWD0 // A0A0D3CZ94 // A0A0D3CVJ9 // A0A0D3CYP4 // A0A0D3CYJ9 // A0A0D3EI65 // A0A0D3CY75 // A0A0D3CZ21 // A0A0D3D1B3 // A0A0D3CY36 
GO:0006886	P	intracellular protein transport	15	665	311	37767	0.00063	0.022	// A0A0D3D1R6 // A0A0D3CY19 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0051179	P	localization	54	665	1922	37767	0.00069	0.023	// A0A0D3EID7 // A0A0D3EID5 // A0A0D3D1D9 // A0A0D3EID1 // A0A0D3CXY6 // A0A0D3CVT5 // A0A0D3D1P5 // A0A0D3D1R6 // A0A0D3D182 // A0A0D3CX58 // A0A0D3EI79 // A0A0D3D1T5 // A0A0D3D1T0 // A0A0D3D1Q9 // A0A0D3CY01 // A0A0D3CWM0 // A0A0D3CYA8 // A0A0D3CYC9 // A0A0D3D1D7 // A0A0D3CYV4 // A0A0D3CXR0 // A0A0D3CY57 // A0A0D3EIE1 // A0A0D3CWF3 // A0A0D3D1K6 // A0A0D3CX21 // A0A0D3EIG9 // A0A0D3D1J7 // A0A0D3CVJ2 // A0A0D3CY92 // A0A0D3CYJ9 // A0A0D3CY19 // A0A0D3D1U7 // A0A0D3EI65 // A0A0D3CWL8 // A0A0D3EIA8 // A0A0D3CVL4 // A0A0D3CWY7 // A0A0D3CVH6 // A0A0D3D208 // A0A0D3CX40 // A0A0D3D1B3 // A0A0D3CYH7 // A0A0D3D1H2 // A0A0D3CX80 // A0A0D3CX69 // A0A0D3D1D3 // A0A0D3D1W5 // A0A0D3CYY3 // A0A0D3CZ89 // A0A0D3D142 // A0A0D3CZ64 // A0A0D3D1Z0 // A0A0D3CXQ8 
GO:0050789	P	regulation of biological process	91	665	3697	37767	0.00086	0.027	// A0A0D3D1S3 // A0A0D3CYS6 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3CWX9 // A0A0D3CXK2 // A0A0D3EIB8 // A0A0D3CY72 // A0A0D3D1V4 // A0A0D3CXP3 // A0A0D3CYC9 // A0A0D3CYR3 // A0A0D3CYR0 // A0A0D3CYJ9 // A0A0D3CX04 // A0A0D3CX08 // A0A0D3CWW8 // A0A0D3CY75 // A0A0D3CY76 // A0A0D3D1F7 // A0A0D3CX87 // A0A0D3CXQ6 // A0A0D3CYB1 // A0A0D3CVI1 // A0A0D3CX17 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3D186 // A0A0D3D1T5 // A0A0D3D1T6 // A0A0D3CWM0 // A0A0D3CX18 // A0A0D3D1G3 // A0A0D3CXN1 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CVH6 // A0A0D3D195 // A0A0D3CZ64 // A0A0D3CZ69 // A0A0D3D1D8 // A0A0D3D1D3 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3CVI4 // A0A0D3CVI6 // A0A0D3D1R2 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3D1E1 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3CVJ9 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3CVQ2 // A0A0D3D1S5 // A0A0D3CWJ3 // A0A0D3D1S8 // A0A0D3CX45 // A0A0D3D1B3 // A0A0D3CZ09 // A0A0D3CYW2 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3EI72 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3CZ98 // A0A0D3CZ93 // A0A0D3D141 // A0A0D3CZ96 // A0A0D3CVS7 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3EI65 // A0A0D3CVL3 // A0A0D3CWY7 // A0A0D3CZ21 // A0A0D3CY51 // A0A0D3CYH9 // A0A0D3CZ29 // A0A0D3D151 // A0A0D3CX26 // A0A0D3CXN0 
GO:0065007	P	biological regulation	101	665	4188	37767	0.00086	0.027	// A0A0D3D1S3 // A0A0D3CYS6 // A0A0D3CYS3 // A0A0D3EIB3 // A0A0D3CWX9 // A0A0D3CXK2 // A0A0D3EIB8 // A0A0D3D1V7 // A0A0D3D1V4 // A0A0D3CXP3 // A0A0D3CYC9 // A0A0D3CYR3 // A0A0D3CWF3 // A0A0D3CYR0 // A0A0D3CYJ9 // A0A0D3CX04 // A0A0D3CX08 // A0A0D3CWW8 // A0A0D3CY75 // A0A0D3CY76 // A0A0D3D1F7 // A0A0D3CX87 // A0A0D3CXQ6 // A0A0D3CYB1 // A0A0D3CVI1 // A0A0D3CX17 // A0A0D3CX15 // A0A0D3CX14 // A0A0D3D186 // A0A0D3D1T5 // A0A0D3D1T6 // A0A0D3CWM0 // A0A0D3CX18 // A0A0D3D1G3 // A0A0D3CXN1 // A0A0D3EIG9 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CYP4 // A0A0D3CVH6 // A0A0D3D195 // A0A0D3CZ64 // A0A0D3CZ69 // A0A0D3D1D8 // A0A0D3D1D3 // A0A0D2ZVR0 // A0A0D3EIF8 // A0A0D3D1M2 // A0A0D3D1M1 // A0A0D3CVI4 // A0A0D3CVI6 // A0A0D3D1R2 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3D1E1 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3CWD0 // A0A0D3CVJ9 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3CVQ2 // A0A0D3D1S5 // A0A0D3CWJ3 // A0A0D3D1S8 // A0A0D3CX45 // A0A0D3CY72 // A0A0D3D1B3 // A0A0D3D1B1 // A0A0D3CZ09 // A0A0D3CYW2 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3EID5 // A0A0D3CZB0 // A0A0D3CZB2 // A0A0D3EI72 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3CZ98 // A0A0D3CZ93 // A0A0D3D141 // A0A0D3CZ96 // A0A0D3CVS7 // A0A0D3CVS5 // A0A0D3CVS2 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3EI65 // A0A0D3CVL3 // A0A0D3CWY7 // A0A0D3CZ21 // A0A0D3CY51 // A0A0D3CYH9 // A0A0D3CZ29 // A0A0D3D151 // A0A0D3CX26 // A0A0D3CXN0 
GO:0048609	P	reproductive process in a multicellular organism	5	665	38	37767	0.00085	0.027	// A0A0D3D1R6 // A0A0D3EIG4 // A0A0D3CWM0 // A0A0D3CVT4 // A0A0D3CWY7 
GO:0006730	P	one-carbon metabolic process	8	665	111	37767	0.0011	0.034	// A0A0D3D1M2 // A0A0D3EIG1 // A0A0D3CZ98 // A0A0D3EIB3 // A0A0D3D1U7 // A0A0D3CY86 // A0A0D3CY75 // A0A0D3CZ96 
GO:0006606	P	protein import into nucleus	5	665	41	37767	0.0012	0.034	// A0A0D3D1R6 // A0A0D3D1K6 // A0A0D3D1T0 // A0A0D3CVL4 // A0A0D3EI79 
GO:0000302	P	response to reactive oxygen species	7	665	85	37767	0.0011	0.034	// A0A0D3D1B2 // A0A0D3D1K8 // A0A0D3CYP7 // A0A0D3D187 // A0A0D3CXS5 // A0A0D3CZ32 // A0A0D3CYE8 
GO:0010228	P	vegetative to reproductive phase transition of meristem	8	665	112	37767	0.0012	0.034	// A0A0D3D1D7 // A0A0D3CVJ4 // A0A0D3D195 // A0A0D3D184 // A0A0D3D162 // A0A0D3CWM0 // A0A0D3CY76 // A0A0D3CWY7 
GO:0032504	P	multicellular organism reproduction	5	665	41	37767	0.0012	0.034	// A0A0D3D1R6 // A0A0D3EIG4 // A0A0D3CWM0 // A0A0D3CVT4 // A0A0D3CWY7 
GO:0006006	P	glucose metabolic process	7	665	86	37767	0.0012	0.034	// A0A0D3CYR2 // A0A0D3CWE6 // A0A0D3D1B1 // A0A0D3CVJ2 // A0A0D3CVS9 // A0A0D3CVT0 // A0A0D3CVT1 
GO:0051170	P	nuclear import	5	665	42	37767	0.0013	0.036	// A0A0D3D1R6 // A0A0D3D1K6 // A0A0D3D1T0 // A0A0D3CVL4 // A0A0D3EI79 
GO:0008104	P	protein localization	17	665	408	37767	0.0013	0.037	// A0A0D3D1R6 // A0A0D3CWF3 // A0A0D3CY19 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3EID5 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0015674	P	di-, tri-valent inorganic cation transport	5	665	43	37767	0.0014	0.038	// A0A0D3CX80 // A0A0D3D1T5 // A0A0D3CYJ9 // A0A0D3EID7 // A0A0D3EIG9 
GO:0006800	P	oxygen and reactive oxygen species metabolic process	6	665	66	37767	0.0016	0.039	// A0A0D3D1B2 // A0A0D3CVJ4 // A0A0D3CVH6 // A0A0D3CYC9 // A0A0D3CXS5 // A0A0D3CZ32 
GO:0051649	P	establishment of localization in cell	20	665	525	37767	0.0015	0.039	// A0A0D3EIE1 // A0A0D3CY19 // A0A0D3CX40 // A0A0D3D1Q9 // A0A0D3CYH7 // A0A0D3CXY6 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3D1R6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3EID1 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0043413	P	macromolecule glycosylation	6	665	66	37767	0.0016	0.039	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3CXZ2 // A0A0D3CWC9 // A0A0D3D148 // A0A0D3EI97 
GO:0009101	P	glycoprotein biosynthetic process	6	665	66	37767	0.0016	0.039	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3CXZ2 // A0A0D3CWC9 // A0A0D3D148 // A0A0D3EI97 
GO:0006486	P	protein amino acid glycosylation	6	665	66	37767	0.0016	0.039	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3CXZ2 // A0A0D3CWC9 // A0A0D3D148 // A0A0D3EI97 
GO:0070085	P	glycosylation	6	665	66	37767	0.0016	0.039	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3CXZ2 // A0A0D3CWC9 // A0A0D3D148 // A0A0D3EI97 
GO:0034637	P	cellular carbohydrate biosynthetic process	10	665	177	37767	0.0017	0.04	// A0A0D3CYU7 // A0A0D3CWE6 // A0A0D3BA47 // A0A0D3D1B1 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CXX9 // A0A0D3D1L8 // A0A0D3CVJ2 // A0A0D3CXR1 
GO:0005984	P	disaccharide metabolic process	5	665	45	37767	0.0017	0.041	// A0A0D3CYU7 // A0A0D3CXX9 // A0A0D3D1L8 // A0A0D3CWW7 // A0A0D3D1B1 
GO:0006753	P	nucleoside phosphate metabolic process	10	665	180	37767	0.0019	0.044	// A0A0D3CYR2 // A0A0D3D1B1 // A0A0D3EIG5 // A0A0D3D1P5 // A0A0D3CWP9 // A0A0D3D1R6 // A0A0D3CZ64 // A0A0D3CVL4 // A0A0D3D1U7 // A0A0D3D164 
GO:0009117	P	nucleotide metabolic process	10	665	180	37767	0.0019	0.044	// A0A0D3CYR2 // A0A0D3D1B1 // A0A0D3EIG5 // A0A0D3D1P5 // A0A0D3CWP9 // A0A0D3D1R6 // A0A0D3CZ64 // A0A0D3CVL4 // A0A0D3D1U7 // A0A0D3D164 
GO:0009259	P	ribonucleotide metabolic process	7	665	96	37767	0.0021	0.049	// A0A0D3EIG5 // A0A0D3D1P5 // A0A0D3CWP9 // A0A0D3D1R6 // A0A0D3CZ64 // A0A0D3D1U7 // A0A0D3CVL4 
GO:0009100	P	glycoprotein metabolic process	6	665	73	37767	0.0025	0.057	// A0A0D3D1F5 // A0A0D3EIC1 // A0A0D3CXZ2 // A0A0D3CWC9 // A0A0D3D148 // A0A0D3EI97 
GO:0055086	P	nucleobase, nucleoside and nucleotide metabolic process	11	665	221	37767	0.0026	0.058	// A0A0D3CYR2 // A0A0D3D1B1 // A0A0D3EIG5 // A0A0D3D1P5 // A0A0D3CWP9 // A0A0D3D1R6 // A0A0D3CZ64 // A0A0D3CVL4 // A0A0D3CZA9 // A0A0D3D1U7 // A0A0D3D164 
GO:0000278	P	mitotic cell cycle	5	665	51	37767	0.0028	0.063	// A0A0D3CVI6 // A0A0D3D1M2 // A0A0D3EIG5 // A0A0D3CY75 // A0A0D3CYE8 
GO:0034645	P	cellular macromolecule biosynthetic process	87	665	3661	37767	0.003	0.066	// A0A0D3BA47 // A0A0D3CYS6 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3EIB8 // A0A0D3CWW8 // A0A0D3D1V4 // A0A0D3CYK5 // A0A0D3CXP3 // A0A0D3CZ02 // A0A0D3CYR0 // A0A0D3EIA7 // A0A0D3D1S3 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3D1F7 // A0A0D3CX87 // A0A0D3CYB1 // A0A0D3CWX9 // A0A0D3D1T6 // A0A0D3D1F5 // A0A0D3CZ52 // A0A0D3CYZ8 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3D1G4 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CZ60 // A0A0D3CWL1 // A0A0D3CZ64 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3CWK5 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3D1E5 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3CYG6 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3D1S5 // A0A0D3CYN5 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3D1B1 // A0A0D3CY35 // A0A0D3CWC9 // A0A0D3D1Z7 // A0A0D3CYW2 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3CWR7 // A0A0D3CZB0 // A0A0D3CZB1 // A0A0D3CZB2 // A0A0D3EI72 // A0A0D3CZB9 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3D1C0 // A0A0D3CXZ2 // A0A0D3D148 // A0A0D3CXR9 // A0A0D3CZ93 // A0A0D3D141 // A0A0D3CXR1 // A0A0D3CVS7 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3EIC1 // A0A0D3CX26 // A0A0D3CY51 // A0A0D3CXK9 // A0A0D3D151 // A0A0D3CYN3 
GO:0048438	P	floral whorl development	8	665	133	37767	0.0033	0.071	// A0A0D3CWI9 // A0A0D3CZ13 // A0A0D3D1B3 // A0A0D3CVJ9 // A0A0D3EIH2 // A0A0D3CVS8 // A0A0D3CWJ3 // A0A0D3CZ21 
GO:0009059	P	macromolecule biosynthetic process	87	665	3685	37767	0.0036	0.077	// A0A0D3BA47 // A0A0D3CYS6 // A0A0D3EIB3 // A0A0D3EIB7 // A0A0D3EIB8 // A0A0D3CWW8 // A0A0D3D1V4 // A0A0D3CYK5 // A0A0D3CXP3 // A0A0D3CZ02 // A0A0D3CYR0 // A0A0D3EIA7 // A0A0D3D1S3 // A0A0D3CY72 // A0A0D3CY75 // A0A0D3D1F7 // A0A0D3CX87 // A0A0D3CYB1 // A0A0D3CWX9 // A0A0D3D1T6 // A0A0D3D1F5 // A0A0D3CZ52 // A0A0D3CYZ8 // A0A0D3CXN0 // A0A0D3CXN1 // A0A0D3D1G4 // A0A0D3EIG8 // A0A0D3EIG4 // A0A0D3EIG5 // A0A0D3CZ60 // A0A0D3CWL1 // A0A0D3CZ64 // A0A0D2ZVR0 // A0A0D3D1M2 // A0A0D3CWK5 // A0A0D3CY86 // A0A0D3CY88 // A0A0D3CVI9 // A0A0D3D1E5 // A0A0D3CY01 // A0A0D3CY04 // A0A0D3CYG6 // A0A0D3EI97 // A0A0D3EI90 // A0A0D3EI91 // A0A0D3EIE6 // A0A0D3D1J7 // A0A0D3CVJ4 // A0A0D3D1S5 // A0A0D3CYN5 // A0A0D3CZA5 // A0A0D3CWJ3 // A0A0D3CX44 // A0A0D3CX45 // A0A0D3D1B1 // A0A0D3CY35 // A0A0D3CWC9 // A0A0D3D1Z7 // A0A0D3CYW2 // A0A0D3EID7 // A0A0D3CWI9 // A0A0D3CWR7 // A0A0D3CZB0 // A0A0D3CZB1 // A0A0D3CZB2 // A0A0D3EI72 // A0A0D3CZB9 // A0A0D3CZ13 // A0A0D3CZ15 // A0A0D3D1C0 // A0A0D3CXZ2 // A0A0D3D148 // A0A0D3CXR9 // A0A0D3CZ93 // A0A0D3D141 // A0A0D3CXR1 // A0A0D3CVS7 // A0A0D3D1H8 // A0A0D3D1Q5 // A0A0D3CXX5 // A0A0D3CWH1 // A0A0D3EIC1 // A0A0D3CX26 // A0A0D3CY51 // A0A0D3CXK9 // A0A0D3D151 // A0A0D3CYN3 
GO:0045184	P	establishment of protein localization	15	665	381	37767	0.0042	0.086	// A0A0D3D1R6 // A0A0D3CY19 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
GO:0015031	P	protein transport	15	665	381	37767	0.0042	0.086	// A0A0D3D1R6 // A0A0D3CY19 // A0A0D3D1Q9 // A0A0D3CVJ2 // A0A0D3D1D7 // A0A0D3D1K6 // A0A0D3D1D3 // A0A0D3CVH6 // A0A0D3CYA8 // A0A0D3D1U7 // A0A0D3EI79 // A0A0D3EI65 // A0A0D3CZ64 // A0A0D3D1T0 // A0A0D3CVL4 
